Question_num,hint_num,metric,score
23,1,Robustness Consistency,0.3
23,1,Similarity,0.1
23,1,Stepwise Correctness,0.1
23,1,Validity Rate,0.2
23,2,Accuracy,0.0
23,2,Calibration Confidence,0.1
23,2,Clarity,0.2
23,2,Coherence Score,0.4
23,2,Comp Efficiency,0.1
23,2,Correctness,0.0
23,2,Efficiency,0.1
23,2,Final Accuracy,0.0
23,2,Pass Rate,0.0
23,2,Redundancy,0.1
23,2,Robustness Consistency,0.1
23,2,Similarity,0.1
23,2,Stepwise Correctness,0.0
23,2,Validity Rate,0.1
23,3,Accuracy,0.0
23,3,Calibration Confidence,0.1
23,3,Clarity,0.2
23,3,Coherence Score,0.1
23,3,Comp Efficiency,0.1
23,3,Correctness,0.0
23,3,Efficiency,0.0
23,3,Final Accuracy,0.0
23,3,Pass Rate,0.0
23,3,Redundancy,0.2
23,3,Robustness Consistency,0.1
23,3,Similarity,0.05
23,3,Stepwise Correctness,0.0
23,3,Validity Rate,0.0
23,4,Accuracy,0.0
23,4,Calibration Confidence,0.2
23,4,Clarity,0.7
23,4,Coherence Score,0.7
23,4,Comp Efficiency,0.3
23,4,Correctness,0.0
23,4,Efficiency,0.3
23,4,Final Accuracy,0.0
23,4,Pass Rate,0.0
23,4,Redundancy,0.4
23,4,Robustness Consistency,0.3
23,4,Similarity,0.1
23,4,Stepwise Correctness,0.1
23,4,Validity Rate,0.2
23,5,Accuracy,0.0
23,5,Calibration Confidence,0.5
23,5,Clarity,0.9
23,5,Coherence Score,0.9
23,5,Comp Efficiency,0.9
23,5,Correctness,0.0
23,5,Efficiency,0.8
23,5,Final Accuracy,0.0
23,5,Pass Rate,0.0
23,5,Redundancy,0.9
23,5,Robustness Consistency,0.6
23,5,Similarity,0.8
23,5,Stepwise Correctness,0.9
23,5,Validity Rate,0.6
23,6,Accuracy,1.0
23,6,Calibration Confidence,0.4
23,6,Clarity,0.6
23,6,Coherence Score,0.6
23,6,Comp Efficiency,0.5
23,6,Correctness,0.4
23,6,Efficiency,0.6
23,6,Final Accuracy,1.0
23,6,Pass Rate,1.0
23,6,Redundancy,0.4
23,6,Robustness Consistency,0.5
23,6,Similarity,0.5
23,6,Stepwise Correctness,0.3
23,6,Validity Rate,0.5
23,7,Accuracy,0.0
23,7,Calibration Confidence,0.3
23,7,Clarity,0.6
23,7,Coherence Score,0.7
23,7,Comp Efficiency,0.5
23,7,Correctness,0.0
23,7,Efficiency,0.5
23,7,Final Accuracy,0.0
23,7,Pass Rate,0.0
23,7,Redundancy,0.5
23,7,Robustness Consistency,0.4
23,7,Similarity,0.4
23,7,Stepwise Correctness,0.3
23,7,Validity Rate,0.3
23,8,Accuracy,1.0
23,8,Calibration Confidence,0.4
23,8,Clarity,0.7
23,8,Coherence Score,0.5
23,8,Comp Efficiency,0.6
23,8,Correctness,0.4
23,8,Efficiency,0.6
23,8,Final Accuracy,1.0
23,8,Pass Rate,1.0
23,8,Redundancy,0.5
23,8,Robustness Consistency,0.5
23,8,Similarity,0.5
23,8,Stepwise Correctness,0.2
23,8,Validity Rate,0.3
24,1,Accuracy,0.3
24,1,Calibration Confidence,0.5
24,1,Clarity,0.65
24,1,Coherence Score,0.7
24,1,Comp Efficiency,0.85
24,1,Correctness,0.3
24,1,Efficiency,0.8
24,1,Final Accuracy,0.0
24,1,Pass Rate,0.0
24,1,Redundancy,0.2
24,1,Robustness Consistency,0.8
24,1,Similarity,0.2
24,1,Stepwise Correctness,0.2
24,1,Validity Rate,0.2
24,2,Accuracy,0.3
24,2,Calibration Confidence,0.5
24,2,Clarity,0.65
24,2,Coherence Score,0.7
24,2,Comp Efficiency,0.85
24,2,Correctness,0.3
24,2,Efficiency,0.8
24,2,Final Accuracy,0.0
24,2,Pass Rate,0.0
24,2,Redundancy,0.2
24,2,Robustness Consistency,0.8
24,2,Similarity,0.2
24,2,Stepwise Correctness,0.2
24,2,Validity Rate,0.2
24,3,Accuracy,0.3
24,3,Calibration Confidence,0.5
24,3,Clarity,0.65
24,3,Coherence Score,0.7
24,3,Comp Efficiency,0.85
24,3,Correctness,0.3
24,3,Efficiency,0.8
24,3,Final Accuracy,0.0
24,3,Pass Rate,0.0
24,3,Redundancy,0.3
24,3,Robustness Consistency,0.8
24,3,Similarity,0.2
24,3,Stepwise Correctness,0.2
24,3,Validity Rate,0.2
24,4,Accuracy,0.3
24,4,Calibration Confidence,0.5
24,4,Clarity,0.65
24,4,Coherence Score,0.7
24,4,Comp Efficiency,0.85
24,4,Correctness,0.3
24,4,Efficiency,0.8
24,4,Final Accuracy,0.0
24,4,Pass Rate,0.0
24,4,Redundancy,0.3
24,4,Robustness Consistency,0.8
24,4,Similarity,0.2
24,4,Stepwise Correctness,0.2
24,4,Validity Rate,0.2
24,5,Accuracy,0.1
24,5,Calibration Confidence,0.5
24,5,Clarity,0.4
24,5,Coherence Score,0.5
24,5,Comp Efficiency,0.3
24,5,Correctness,0.1
24,5,Efficiency,0.3
24,5,Final Accuracy,0.0
24,5,Pass Rate,0.0
24,5,Redundancy,0.8
24,5,Robustness Consistency,0.1
24,5,Similarity,0.2
24,5,Stepwise Correctness,0.1
24,5,Validity Rate,0.15
24,6,Accuracy,0.1
24,6,Calibration Confidence,0.5
24,6,Clarity,0.45
24,6,Coherence Score,0.6
24,6,Comp Efficiency,0.6
24,6,Correctness,0.1
24,6,Efficiency,0.6
24,6,Final Accuracy,0.0
24,6,Pass Rate,0.0
24,6,Redundancy,0.7
24,6,Robustness Consistency,0.2
24,6,Similarity,0.2
24,6,Stepwise Correctness,0.1
24,6,Validity Rate,0.15
24,7,Accuracy,0.9
24,7,Calibration Confidence,0.6
24,7,Clarity,0.9
24,7,Coherence Score,0.85
24,7,Comp Efficiency,0.55
24,7,Correctness,0.9
24,7,Efficiency,0.5
24,7,Final Accuracy,1.0
24,7,Pass Rate,1.0
24,7,Redundancy,0.4
24,7,Robustness Consistency,0.95
24,7,Similarity,0.9
24,7,Stepwise Correctness,1.0
24,7,Validity Rate,0.9
24,8,Accuracy,0.85
24,8,Calibration Confidence,0.6
24,8,Clarity,0.8
24,8,Coherence Score,0.8
24,8,Comp Efficiency,0.55
24,8,Correctness,0.85
24,8,Efficiency,0.5
24,8,Final Accuracy,1.0
24,8,Pass Rate,1.0
24,8,Redundancy,0.5
24,8,Robustness Consistency,0.9
24,8,Similarity,0.9
24,8,Stepwise Correctness,0.8
24,8,Validity Rate,0.9
24,9,Accuracy,0.9
24,9,Calibration Confidence,0.6
24,9,Clarity,0.85
24,9,Coherence Score,0.9
24,9,Comp Efficiency,0.55
24,9,Correctness,0.9
24,9,Efficiency,0.5
24,9,Final Accuracy,1.0
24,9,Pass Rate,1.0
24,9,Redundancy,0.5
24,9,Robustness Consistency,0.9
24,9,Similarity,0.9
24,9,Stepwise Correctness,0.9
24,9,Validity Rate,0.9
25,1,Accuracy,0.7
25,1,Calibration Confidence,0.2
25,1,Clarity,0.9
25,1,Coherence Score,0.9
25,1,Comp Efficiency,0.9
25,1,Correctness,0.7
25,1,Efficiency,0.9
25,1,Final Accuracy,0.0
25,1,Pass Rate,0.0
25,1,Redundancy,0.1
25,1,Robustness Consistency,0.7
25,1,Similarity,0.7
25,1,Stepwise Correctness,0.8
25,1,Validity Rate,1.0
25,2,Accuracy,0.7
25,2,Calibration Confidence,0.2
25,2,Clarity,0.9
25,2,Coherence Score,0.9
25,2,Comp Efficiency,0.9
25,2,Correctness,0.7
25,2,Efficiency,0.9
25,2,Final Accuracy,0.0
25,2,Pass Rate,0.0
25,2,Redundancy,0.1
25,2,Robustness Consistency,0.8
25,2,Similarity,0.7
25,2,Stepwise Correctness,0.8
25,2,Validity Rate,1.0
25,3,Accuracy,0.1
25,3,Calibration Confidence,0.2
25,3,Clarity,0.1
25,3,Coherence Score,0.2
25,3,Comp Efficiency,0.2
25,3,Correctness,0.1
25,3,Efficiency,0.2
25,3,Final Accuracy,0.0
25,3,Pass Rate,0.0
25,3,Redundancy,0.9
25,3,Robustness Consistency,0.1
25,3,Similarity,0.1
25,3,Stepwise Correctness,0.1
25,3,Validity Rate,0.0
25,4,Accuracy,0.8
25,4,Calibration Confidence,0.2
25,4,Clarity,0.9
25,4,Coherence Score,0.9
25,4,Comp Efficiency,0.9
25,4,Correctness,0.8
25,4,Efficiency,0.9
25,4,Final Accuracy,0.0
25,4,Pass Rate,0.0
25,4,Redundancy,0.2
25,4,Robustness Consistency,0.8
25,4,Similarity,0.7
25,4,Stepwise Correctness,0.7
25,4,Validity Rate,1.0
25,5,Accuracy,0.6
25,5,Calibration Confidence,0.2
25,5,Clarity,0.8
25,5,Coherence Score,0.8
25,5,Comp Efficiency,0.8
25,5,Correctness,0.6
25,5,Efficiency,0.8
25,5,Final Accuracy,0.0
25,5,Pass Rate,0.0
25,5,Redundancy,0.3
25,5,Robustness Consistency,0.7
25,5,Similarity,0.6
25,5,Stepwise Correctness,0.7
25,5,Validity Rate,1.0
25,6,Accuracy,0.7
25,6,Calibration Confidence,0.2
25,6,Clarity,0.9
25,6,Coherence Score,0.9
25,6,Comp Efficiency,0.9
25,6,Correctness,0.7
25,6,Efficiency,0.9
25,6,Final Accuracy,0.0
25,6,Pass Rate,0.0
25,6,Redundancy,0.2
25,6,Robustness Consistency,0.8
25,6,Similarity,0.7
25,6,Stepwise Correctness,0.8
25,6,Validity Rate,1.0
25,7,Accuracy,0.7
25,7,Calibration Confidence,0.2
25,7,Clarity,0.9
25,7,Coherence Score,0.9
25,7,Comp Efficiency,0.9
25,7,Correctness,0.7
25,7,Efficiency,0.9
25,7,Final Accuracy,0.0
25,7,Pass Rate,0.0
25,7,Redundancy,0.2
25,7,Robustness Consistency,0.8
25,7,Similarity,0.7
25,7,Stepwise Correctness,0.8
25,7,Validity Rate,1.0
25,8,Accuracy,0.6
25,8,Calibration Confidence,0.2
25,8,Clarity,0.7
25,8,Coherence Score,0.7
25,8,Comp Efficiency,0.8
25,8,Correctness,0.6
25,8,Efficiency,0.8
25,8,Final Accuracy,0.0
25,8,Pass Rate,0.0
25,8,Redundancy,0.4
25,8,Robustness Consistency,0.7
25,8,Similarity,0.6
25,8,Stepwise Correctness,0.7
25,8,Validity Rate,1.0
25,9,Accuracy,0.5
25,9,Calibration Confidence,0.2
25,9,Clarity,0.6
25,9,Coherence Score,0.6
25,9,Comp Efficiency,0.7
25,9,Correctness,0.5
25,9,Efficiency,0.7
25,9,Final Accuracy,0.0
25,9,Pass Rate,0.0
25,9,Redundancy,0.5
25,9,Robustness Consistency,0.6
25,9,Similarity,0.5
25,9,Stepwise Correctness,0.5
25,9,Validity Rate,1.0
26,1,Accuracy,0.0
26,1,Calibration Confidence,0.0
26,1,Clarity,0.1
26,1,Coherence Score,0.1
26,1,Comp Efficiency,0.05
26,1,Correctness,0.05
26,1,Efficiency,0.05
26,1,Final Accuracy,0.0
26,1,Pass Rate,0.0
26,1,Redundancy,0.05
26,1,Robustness Consistency,0.05
26,1,Similarity,0.05
26,1,Stepwise Correctness,0.05
26,1,Validity Rate,0.0
26,2,Accuracy,0.2
26,2,Calibration Confidence,0.1
26,2,Clarity,0.6
26,2,Coherence Score,0.5
26,2,Comp Efficiency,0.4
26,2,Correctness,0.15
26,2,Efficiency,0.4
26,2,Final Accuracy,0.0
26,2,Pass Rate,0.0
26,2,Redundancy,0.4
26,2,Robustness Consistency,0.2
26,2,Similarity,0.5
26,2,Stepwise Correctness,0.25
26,2,Validity Rate,0.1
26,3,Accuracy,0.25
26,3,Calibration Confidence,0.15
26,3,Clarity,0.65
26,3,Coherence Score,0.55
26,3,Comp Efficiency,0.45
26,3,Correctness,0.2
26,3,Efficiency,0.45
26,3,Final Accuracy,0.0
26,3,Pass Rate,0.0
26,3,Redundancy,0.35
26,3,Robustness Consistency,0.25
26,3,Similarity,0.55
26,3,Stepwise Correctness,0.3
26,3,Validity Rate,0.15
26,4,Accuracy,0.3
26,4,Calibration Confidence,0.2
26,4,Clarity,0.7
26,4,Coherence Score,0.6
26,4,Comp Efficiency,0.4
26,4,Correctness,0.25
26,4,Efficiency,0.4
26,4,Final Accuracy,0.0
26,4,Pass Rate,0.0
26,4,Redundancy,0.3
26,4,Robustness Consistency,0.3
26,4,Similarity,0.6
26,4,Stepwise Correctness,0.35
26,4,Validity Rate,0.2
26,5,Accuracy,0.35
26,5,Calibration Confidence,0.25
26,5,Clarity,0.75
26,5,Coherence Score,0.65
26,5,Comp Efficiency,0.45
26,5,Correctness,0.3
26,5,Efficiency,0.45
26,5,Final Accuracy,0.0
26,5,Pass Rate,0.0
26,5,Redundancy,0.3
26,5,Robustness Consistency,0.35
26,5,Similarity,0.65
26,5,Stepwise Correctness,0.4
26,5,Validity Rate,0.25
26,6,Accuracy,0.28
26,6,Calibration Confidence,0.18
26,6,Clarity,0.68
26,6,Coherence Score,0.58
26,6,Comp Efficiency,0.42
26,6,Correctness,0.22
26,6,Efficiency,0.42
26,6,Final Accuracy,0.0
26,6,Pass Rate,0.0
26,6,Redundancy,0.32
26,6,Robustness Consistency,0.28
26,6,Similarity,0.58
26,6,Stepwise Correctness,0.32
26,6,Validity Rate,0.18
26,7,Accuracy,0.32
26,7,Calibration Confidence,0.22
26,7,Clarity,0.72
26,7,Coherence Score,0.62
26,7,Comp Efficiency,0.43
26,7,Correctness,0.27
26,7,Efficiency,0.43
26,7,Final Accuracy,0.0
26,7,Pass Rate,0.0
26,7,Redundancy,0.28
26,7,Robustness Consistency,0.32
26,7,Similarity,0.62
26,7,Stepwise Correctness,0.37
26,7,Validity Rate,0.22
26,8,Accuracy,0.4
26,8,Calibration Confidence,0.3
26,8,Clarity,0.8
26,8,Coherence Score,0.7
26,8,Comp Efficiency,0.5
26,8,Correctness,0.35
26,8,Efficiency,0.5
26,8,Final Accuracy,0.0
26,8,Pass Rate,0.0
26,8,Redundancy,0.25
26,8,Robustness Consistency,0.4
26,8,Similarity,0.7
26,8,Stepwise Correctness,0.45
26,8,Validity Rate,0.3
26,9,Accuracy,0.45
26,9,Calibration Confidence,0.35
26,9,Clarity,0.85
26,9,Coherence Score,0.75
26,9,Comp Efficiency,0.55
26,9,Correctness,0.4
26,9,Efficiency,0.55
26,9,Final Accuracy,0.0
26,9,Pass Rate,0.0
26,9,Redundancy,0.2
26,9,Robustness Consistency,0.45
26,9,Similarity,0.75
26,9,Stepwise Correctness,0.5
26,9,Validity Rate,0.35
27,1,Accuracy,1.0
27,1,Calibration Confidence,0.88
27,1,Clarity,0.75
27,1,Coherence Score,0.85
27,1,Comp Efficiency,0.68
27,1,Correctness,1.0
27,1,Efficiency,0.7
27,1,Final Accuracy,1.0
27,1,Pass Rate,1.0
27,1,Redundancy,0.7
27,1,Robustness Consistency,0.8
27,1,Similarity,1.0
27,1,Stepwise Correctness,1.0
27,1,Validity Rate,1.0
27,2,Accuracy,1.0
27,2,Calibration Confidence,0.92
27,2,Clarity,0.88
27,2,Coherence Score,0.9
27,2,Comp Efficiency,0.78
27,2,Correctness,1.0
27,2,Efficiency,0.8
27,2,Final Accuracy,1.0
27,2,Pass Rate,1.0
27,2,Redundancy,0.6
27,2,Robustness Consistency,0.88
27,2,Similarity,1.0
27,2,Stepwise Correctness,1.0
27,2,Validity Rate,1.0
27,3,Accuracy,1.0
27,3,Calibration Confidence,0.9
27,3,Clarity,0.82
27,3,Coherence Score,0.88
27,3,Comp Efficiency,0.72
27,3,Correctness,1.0
27,3,Efficiency,0.75
27,3,Final Accuracy,1.0
27,3,Pass Rate,1.0
27,3,Redundancy,0.65
27,3,Robustness Consistency,0.85
27,3,Similarity,1.0
27,3,Stepwise Correctness,1.0
27,3,Validity Rate,1.0
27,4,Accuracy,1.0
27,4,Calibration Confidence,0.93
27,4,Clarity,0.9
27,4,Coherence Score,0.92
27,4,Comp Efficiency,0.8
27,4,Correctness,1.0
27,4,Efficiency,0.82
27,4,Final Accuracy,1.0
27,4,Pass Rate,1.0
27,4,Redundancy,0.55
27,4,Robustness Consistency,0.9
27,4,Similarity,1.0
27,4,Stepwise Correctness,1.0
27,4,Validity Rate,1.0
27,5,Accuracy,1.0
27,5,Calibration Confidence,0.91
27,5,Clarity,0.89
27,5,Coherence Score,0.91
27,5,Comp Efficiency,0.79
27,5,Correctness,1.0
27,5,Efficiency,0.8
27,5,Final Accuracy,1.0
27,5,Pass Rate,1.0
27,5,Redundancy,0.6
27,5,Robustness Consistency,0.89
27,5,Similarity,1.0
27,5,Stepwise Correctness,1.0
27,5,Validity Rate,1.0
27,6,Accuracy,1.0
27,6,Calibration Confidence,0.9
27,6,Clarity,0.85
27,6,Coherence Score,0.89
27,6,Comp Efficiency,0.75
27,6,Correctness,1.0
27,6,Efficiency,0.78
27,6,Final Accuracy,1.0
27,6,Pass Rate,1.0
27,6,Redundancy,0.63
27,6,Robustness Consistency,0.87
27,6,Similarity,1.0
27,6,Stepwise Correctness,1.0
27,6,Validity Rate,1.0
27,7,Accuracy,1.0
27,7,Calibration Confidence,0.5
27,7,Clarity,0.5
27,7,Coherence Score,0.6
27,7,Comp Efficiency,0.6
27,7,Correctness,1.0
27,7,Efficiency,0.65
27,7,Final Accuracy,1.0
27,7,Pass Rate,1.0
27,7,Redundancy,0.85
27,7,Robustness Consistency,0.55
27,7,Similarity,0.95
27,7,Stepwise Correctness,1.0
27,7,Validity Rate,1.0
27,8,Accuracy,1.0
27,8,Calibration Confidence,0.9
27,8,Clarity,0.87
27,8,Coherence Score,0.9
27,8,Comp Efficiency,0.81
27,8,Correctness,1.0
27,8,Efficiency,0.81
27,8,Final Accuracy,1.0
27,8,Pass Rate,1.0
27,8,Redundancy,0.58
27,8,Robustness Consistency,0.88
27,8,Similarity,1.0
27,8,Stepwise Correctness,1.0
27,8,Validity Rate,1.0
27,9,Accuracy,1.0
27,9,Calibration Confidence,0.94
27,9,Clarity,0.92
27,9,Coherence Score,0.93
27,9,Comp Efficiency,0.84
27,9,Correctness,1.0
27,9,Efficiency,0.83
27,9,Final Accuracy,1.0
27,9,Pass Rate,1.0
27,9,Redundancy,0.5
27,9,Robustness Consistency,0.91
27,9,Similarity,1.0
27,9,Stepwise Correctness,1.0
27,9,Validity Rate,1.0
28,1,Accuracy,1.0
28,1,Calibration Confidence,0.9
28,1,Clarity,0.8
28,1,Coherence Score,0.9
28,1,Comp Efficiency,1.0
28,1,Correctness,1.0
28,1,Efficiency,0.6
28,1,Final Accuracy,1.0
28,1,Pass Rate,1.0
28,1,Redundancy,0.8
28,1,Robustness Consistency,0.95
28,1,Similarity,0.9
28,1,Stepwise Correctness,1.0
28,1,Validity Rate,1.0
28,2,Accuracy,1.0
28,2,Calibration Confidence,0.9
28,2,Clarity,0.9
28,2,Coherence Score,0.9
28,2,Comp Efficiency,1.0
28,2,Correctness,1.0
28,2,Efficiency,0.7
28,2,Final Accuracy,1.0
28,2,Pass Rate,1.0
28,2,Redundancy,0.6
28,2,Robustness Consistency,0.95
28,2,Similarity,0.9
28,2,Stepwise Correctness,1.0
28,2,Validity Rate,1.0
28,3,Accuracy,0.0
28,3,Calibration Confidence,0.3
28,3,Clarity,0.7
28,3,Coherence Score,0.7
28,3,Comp Efficiency,0.5
28,3,Correctness,0.0
28,3,Efficiency,0.6
28,3,Final Accuracy,0.0
28,3,Pass Rate,0.0
28,3,Redundancy,0.7
28,3,Robustness Consistency,0.8
28,3,Similarity,0.4
28,3,Stepwise Correctness,0.0
28,3,Validity Rate,0.6
28,4,Accuracy,1.0
28,4,Calibration Confidence,0.9
28,4,Clarity,0.8
28,4,Coherence Score,0.9
28,4,Comp Efficiency,1.0
28,4,Correctness,1.0
28,4,Efficiency,0.7
28,4,Final Accuracy,1.0
28,4,Pass Rate,1.0
28,4,Redundancy,0.7
28,4,Robustness Consistency,0.95
28,4,Similarity,0.9
28,4,Stepwise Correctness,1.0
28,4,Validity Rate,1.0
28,5,Accuracy,0.0
28,5,Calibration Confidence,0.3
28,5,Clarity,0.7
28,5,Coherence Score,0.7
28,5,Comp Efficiency,0.5
28,5,Correctness,0.0
28,5,Efficiency,0.6
28,5,Final Accuracy,0.0
28,5,Pass Rate,0.0
28,5,Redundancy,0.8
28,5,Robustness Consistency,0.8
28,5,Similarity,0.4
28,5,Stepwise Correctness,0.0
28,5,Validity Rate,0.6
28,6,Accuracy,1.0
28,6,Calibration Confidence,0.9
28,6,Clarity,0.9
28,6,Coherence Score,0.9
28,6,Comp Efficiency,1.0
28,6,Correctness,1.0
28,6,Efficiency,0.7
28,6,Final Accuracy,1.0
28,6,Pass Rate,1.0
28,6,Redundancy,0.6
28,6,Robustness Consistency,0.95
28,6,Similarity,0.9
28,6,Stepwise Correctness,1.0
28,6,Validity Rate,1.0
28,7,Accuracy,1.0
28,7,Calibration Confidence,0.9
28,7,Clarity,0.9
28,7,Coherence Score,0.9
28,7,Comp Efficiency,1.0
28,7,Correctness,1.0
28,7,Efficiency,0.7
28,7,Final Accuracy,1.0
28,7,Pass Rate,1.0
28,7,Redundancy,0.6
28,7,Robustness Consistency,0.95
28,7,Similarity,0.9
28,7,Stepwise Correctness,1.0
28,7,Validity Rate,1.0
28,8,Accuracy,1.0
28,8,Calibration Confidence,0.9
28,8,Clarity,0.8
28,8,Coherence Score,0.9
28,8,Comp Efficiency,1.0
28,8,Correctness,1.0
28,8,Efficiency,0.6
28,8,Final Accuracy,1.0
28,8,Pass Rate,1.0
28,8,Redundancy,0.8
28,8,Robustness Consistency,0.95
28,8,Similarity,0.9
28,8,Stepwise Correctness,1.0
28,8,Validity Rate,1.0
28,9,Accuracy,1.0
28,9,Calibration Confidence,0.9
28,9,Clarity,0.9
28,9,Coherence Score,0.9
28,9,Comp Efficiency,1.0
28,9,Correctness,1.0
28,9,Efficiency,0.8
28,9,Final Accuracy,1.0
28,9,Pass Rate,1.0
28,9,Redundancy,0.3
28,9,Robustness Consistency,0.95
28,9,Similarity,0.9
28,9,Stepwise Correctness,1.0
28,9,Validity Rate,1.0
29,1,Accuracy,1.0
29,1,Calibration Confidence,0.8
29,1,Clarity,0.7
29,1,Coherence Score,0.9
29,1,Comp Efficiency,0.5
29,1,Correctness,1.0
29,1,Efficiency,0.5
29,1,Final Accuracy,1.0
29,1,Pass Rate,1.0
29,1,Redundancy,0.2
29,1,Robustness Consistency,0.85
29,1,Similarity,0.7
29,1,Stepwise Correctness,1.0
29,1,Validity Rate,1.0
29,2,Accuracy,1.0
29,2,Calibration Confidence,0.75
29,2,Clarity,0.65
29,2,Coherence Score,0.85
29,2,Comp Efficiency,0.45
29,2,Correctness,1.0
29,2,Efficiency,0.45
29,2,Final Accuracy,1.0
29,2,Pass Rate,1.0
29,2,Redundancy,0.3
29,2,Robustness Consistency,0.8
29,2,Similarity,0.6
29,2,Stepwise Correctness,1.0
29,2,Validity Rate,1.0
29,3,Accuracy,0.0
29,3,Calibration Confidence,0.2
29,3,Clarity,0.5
29,3,Coherence Score,0.3
29,3,Comp Efficiency,0.4
29,3,Correctness,0.0
29,3,Efficiency,0.4
29,3,Final Accuracy,0.0
29,3,Pass Rate,0.0
29,3,Redundancy,0.2
29,3,Robustness Consistency,0.25
29,3,Similarity,0.5
29,3,Stepwise Correctness,0.0
29,3,Validity Rate,0.0
29,4,Accuracy,1.0
29,4,Calibration Confidence,0.8
29,4,Clarity,0.75
29,4,Coherence Score,0.9
29,4,Comp Efficiency,0.55
29,4,Correctness,1.0
29,4,Efficiency,0.55
29,4,Final Accuracy,1.0
29,4,Pass Rate,1.0
29,4,Redundancy,0.4
29,4,Robustness Consistency,0.85
29,4,Similarity,0.7
29,4,Stepwise Correctness,1.0
29,4,Validity Rate,1.0
29,5,Accuracy,0.0
29,5,Calibration Confidence,0.2
29,5,Clarity,0.5
29,5,Coherence Score,0.3
29,5,Comp Efficiency,0.4
29,5,Correctness,0.0
29,5,Efficiency,0.4
29,5,Final Accuracy,0.0
29,5,Pass Rate,0.0
29,5,Redundancy,0.2
29,5,Robustness Consistency,0.25
29,5,Similarity,0.5
29,5,Stepwise Correctness,0.0
29,5,Validity Rate,0.0
29,6,Accuracy,1.0
29,6,Calibration Confidence,0.75
29,6,Clarity,0.8
29,6,Coherence Score,0.85
29,6,Comp Efficiency,0.7
29,6,Correctness,1.0
29,6,Efficiency,0.7
29,6,Final Accuracy,1.0
29,6,Pass Rate,1.0
29,6,Redundancy,0.5
29,6,Robustness Consistency,0.8
29,6,Similarity,0.8
29,6,Stepwise Correctness,1.0
29,6,Validity Rate,1.0
29,7,Accuracy,1.0
29,7,Calibration Confidence,0.8
29,7,Clarity,0.85
29,7,Coherence Score,0.9
29,7,Comp Efficiency,0.75
29,7,Correctness,1.0
29,7,Efficiency,0.75
29,7,Final Accuracy,1.0
29,7,Pass Rate,1.0
29,7,Redundancy,0.6
29,7,Robustness Consistency,0.85
29,7,Similarity,0.85
29,7,Stepwise Correctness,1.0
29,7,Validity Rate,1.0
29,8,Accuracy,1.0
29,8,Calibration Confidence,0.75
29,8,Clarity,0.7
29,8,Coherence Score,0.85
29,8,Comp Efficiency,0.65
29,8,Correctness,1.0
29,8,Efficiency,0.65
29,8,Final Accuracy,1.0
29,8,Pass Rate,1.0
29,8,Redundancy,0.4
29,8,Robustness Consistency,0.8
29,8,Similarity,0.6
29,8,Stepwise Correctness,1.0
29,8,Validity Rate,1.0
29,9,Accuracy,1.0
29,9,Calibration Confidence,0.85
29,9,Clarity,0.9
29,9,Coherence Score,0.95
29,9,Comp Efficiency,0.85
29,9,Correctness,1.0
29,9,Efficiency,0.85
29,9,Final Accuracy,1.0
29,9,Pass Rate,1.0
29,9,Redundancy,0.7
29,9,Robustness Consistency,0.9
29,9,Similarity,0.9
29,9,Stepwise Correctness,1.0
29,9,Validity Rate,1.0
30,1,Accuracy,1.0
30,1,Calibration Confidence,1.0
30,1,Clarity,1.0
30,1,Coherence Score,1.0
30,1,Comp Efficiency,1.0
30,1,Correctness,1.0
30,1,Efficiency,0.8
30,1,Final Accuracy,1.0
30,1,Pass Rate,1.0
30,1,Redundancy,0.8
30,1,Robustness Consistency,1.0
30,1,Similarity,1.0
30,1,Stepwise Correctness,1.0
30,1,Validity Rate,1.0
30,2,Accuracy,0.5
30,2,Calibration Confidence,0.5
30,2,Clarity,0.8
30,2,Coherence Score,0.8
30,2,Comp Efficiency,1.0
30,2,Correctness,0.8
30,2,Efficiency,0.7
30,2,Final Accuracy,1.0
30,2,Pass Rate,1.0
30,2,Redundancy,0.6
30,2,Robustness Consistency,0.5
30,2,Similarity,0.7
30,2,Stepwise Correctness,0.0
30,2,Validity Rate,0.5
30,3,Accuracy,0.5
30,3,Calibration Confidence,0.5
30,3,Clarity,0.8
30,3,Coherence Score,0.8
30,3,Comp Efficiency,1.0
30,3,Correctness,0.8
30,3,Efficiency,0.6
30,3,Final Accuracy,1.0
30,3,Pass Rate,1.0
30,3,Redundancy,0.5
30,3,Robustness Consistency,0.5
30,3,Similarity,0.7
30,3,Stepwise Correctness,0.0
30,3,Validity Rate,0.5
30,4,Accuracy,0.0
30,4,Calibration Confidence,0.2
30,4,Clarity,0.5
30,4,Coherence Score,0.4
30,4,Comp Efficiency,1.0
30,4,Correctness,0.0
30,4,Efficiency,0.6
30,4,Final Accuracy,0.0
30,4,Pass Rate,0.0
30,4,Redundancy,0.5
30,4,Robustness Consistency,0.0
30,4,Similarity,0.3
30,4,Stepwise Correctness,0.0
30,4,Validity Rate,0.0
30,5,Accuracy,1.0
30,5,Calibration Confidence,1.0
30,5,Clarity,1.0
30,5,Coherence Score,1.0
30,5,Comp Efficiency,1.0
30,5,Correctness,1.0
30,5,Efficiency,0.8
30,5,Final Accuracy,1.0
30,5,Pass Rate,1.0
30,5,Redundancy,0.7
30,5,Robustness Consistency,1.0
30,5,Similarity,1.0
30,5,Stepwise Correctness,1.0
